"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3LOTDFNYA8FCB5FWL2CND3ESE5UWF8","A11GZNNVLEWRGF","Submitted","Fri Feb 27 00:28:07 PST 2015","Fri Feb 27 00:28:52 PST 2015","Fri Feb 27 12:28:52 PST 2015","","","","45","100% (407/407)","100% (407/407)","100% (370/370)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","Show me recipes posted in 2004 or 2010","What ingredients do lunch recipes call for?","Show me recipes posted the same day as rice pudding, or after","What recipe is designed for the most number of meals?"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3TOK3KHVJUYRR3ROCXN18HOPDFD7O4","A1ULLPIT6EU99K","Submitted","Fri Feb 27 00:53:56 PST 2015","Fri Feb 27 00:56:07 PST 2015","Fri Feb 27 12:56:07 PST 2015","","","","131","100% (364/364)","100% (364/364)","100% (332/332)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","either 2004 or 2010","can not paraphrase","recipe whose posting date is at least rice pudding's posting date","recipe for the most number of meal"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3HWRJOOET6IRYAYR6MIGYWQ7WRPSED","A2R085B34P2LYS","Submitted","Fri Feb 27 04:20:42 PST 2015","Fri Feb 27 04:21:16 PST 2015","Fri Feb 27 16:21:16 PST 2015","","","","34","100% (326/326)","100% (326/326)","100% (187/187)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","cannot paraphrase","Show me ingredients required by lunch recipes","Show me recipes posted after rice pudding","Show me recipes for the most meals"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3RSDURM96B2OUWA05SA5GIE8DCKEYC","A2RRYVYUDNK2GB","Submitted","Fri Feb 27 03:40:44 PST 2015","Fri Feb 27 03:41:30 PST 2015","Fri Feb 27 15:41:30 PST 2015","","","","46","100% (696/698)","100% (696/698)","100% (552/552)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","What recipe was posted in 2004 or 2010","What is an ingredient found in a lunch recipe","Name a recipe which was posted on or later than the posting date of the rice pudding recipe","Which recipe is used for the most meals"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3ZAZR5XV02Y92O0R5N6T41N7YU7ZCR","A2TEWO3WJ5YKGG","Submitted","Fri Feb 27 01:20:34 PST 2015","Fri Feb 27 01:22:35 PST 2015","Fri Feb 27 13:22:35 PST 2015","","","","121","100% (591/591)","100% (591/591)","100% (363/363)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","Cannot paraphrase","What ingredients are needed for lunch recipes?","Which recipe was posted on the same date as that of rice pudding?","Find recipes for all kinds of meals."
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","33LK57MYLULP95PN29WTJ6RPKXVZSN","A2TUNPP2GOQ1N3","Submitted","Fri Feb 27 02:02:54 PST 2015","Fri Feb 27 02:04:18 PST 2015","Fri Feb 27 14:04:18 PST 2015","","","","84","100% (136/136)","100% (136/136)","100% (135/135)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","cannot paraphrase","Show ingredients for lunch recipes","Recipes posted with or after posting rice pudding","What recipe is for most meals?"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","304SM51WA4KTR7M7WVGQXOKMTUASBB","A2XRC7P3AORIPH","Submitted","Fri Feb 27 03:20:11 PST 2015","Fri Feb 27 03:21:45 PST 2015","Fri Feb 27 15:21:45 PST 2015","","","","94","100% (48/48)","100% (48/48)","100% (48/48)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","What recipes were posted in 2004 or 2010?","What ingredients do lunch recipes need?","Which recipes were posted when rice pudding was posted?","Which recipes have the most number of meals?"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3H7XDTSHKD7IP5BRWMI5VOE4FKUWG7","A32CIL5S21Y4MR","Submitted","Fri Feb 27 00:28:20 PST 2015","Fri Feb 27 00:29:12 PST 2015","Fri Feb 27 12:29:12 PST 2015","","","","52","100% (370/370)","100% (370/370)","100% (370/370)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","cannot paraphrase","What ingredient is called for by a lunch recipe?","What recipe was posted after or on the same day as rice pudding?","What recipe can make the most meals?"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3OXV7EAXLF6J1EKXAPYHE0QINDY63A","A4WSGXF5IARBH","Submitted","Fri Feb 27 01:07:23 PST 2015","Fri Feb 27 01:08:39 PST 2015","Fri Feb 27 13:08:39 PST 2015","","","","76","100% (202/202)","100% (202/202)","100% (201/201)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","Cannot paraphrase","What recipe's ingredient does this lunch require?","What recipe's posting date is at least the same as rice pudding?","What recipe serves at the most three?"
"301KG0KX9C17Q1B1C66E4XFXD2P2H0","3IFS5X633DCTI25RXSU7BSWXY76K9F","Writing queries for a recipe finding app","Given a few queries for a recipe finding app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Fri Feb 27 00:01:55 PST 2015","10","BatchId:1838226;","600","43200","Fri Mar 06 00:01:55 PST 2015","","","3FK0YFF9P0WOSD1HV7CV9NY0VQJVVO","AD5IKFAK8KN4P","Submitted","Fri Feb 27 02:47:43 PST 2015","Fri Feb 27 02:49:59 PST 2015","Fri Feb 27 14:49:59 PST 2015","","","","136","100% (175/175)","100% (175/175)","100% (174/174)","2004 or 2010","ingredient that recipe that is for lunch requires","recipe whose posting date is at least posting date of rice pudding","recipe that is for the most number of meal","cannot paraphrase","What ingredients are used only for lunch?","Show recipes posted on the same date or later than rice pudding","Which recipes can be used for most number of meals?"
