"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"3GV1I4SEO95XUYDSQTXFM2PGAO66LY","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3J2UYBXQQMSNKML0R2GYC2SBKZ8605","A1ULLPIT6EU99K","Submitted","Thu Feb 26 04:57:18 PST 2015","Thu Feb 26 04:59:27 PST 2015","Thu Feb 26 16:59:27 PST 2015","","","","129","100% (345/345)","100% (345/345)","100% (313/313)","person that is author of article that multivariate data analysis cites","venue that is venue of less than two article","article that cites multivariate data analysis and that multivariate data analysis cites","venue that is venue of article that multivariate data analysis cites","author of article cited by multivariate data analysis","which venue is of less than two article?","article cited by as well as cites multivariate data analysis","venue of article that multivariate data analysis cites"
"3GV1I4SEO95XUYDSQTXFM2PGAO66LY","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3EQHHY4HQT8OCMW70LVW5O1RVLPG55","A2A4LHPXF2E2GS","Submitted","Thu Feb 26 05:47:03 PST 2015","Thu Feb 26 05:50:44 PST 2015","Thu Feb 26 17:50:44 PST 2015","","","","221","100% (408/408)","100% (408/408)","100% (198/198)","person that is author of article that multivariate data analysis cites","venue that is venue of less than two article","article that cites multivariate data analysis and that multivariate data analysis cites","venue that is venue of article that multivariate data analysis cites","Author citing Multivariate Data Analysis in article","Publisher of only one article","Article citing Multivariate Data Analysis","Publisher of article citing Multivariate Data Analysis"
"3GV1I4SEO95XUYDSQTXFM2PGAO66LY","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3TVSS0C0E2GMUAXXGMHCU7TT5CSWT2","A2R085B34P2LYS","Submitted","Thu Feb 26 02:42:12 PST 2015","Thu Feb 26 02:42:57 PST 2015","Thu Feb 26 14:42:57 PST 2015","","","","45","100% (316/316)","100% (316/316)","100% (177/177)","person that is author of article that multivariate data analysis cites","venue that is venue of less than two article","article that cites multivariate data analysis and that multivariate data analysis cites","venue that is venue of article that multivariate data analysis cites","Writer of articles cited by multivariate data analysis","Venues with less than two articles","Articles citing multivariate data analysis and cited by multivariate data analysis","Venues of articles cited by multivariate data analysis"
"3GV1I4SEO95XUYDSQTXFM2PGAO66LY","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","34S6N1K2ZWZGE7U3CETL7D9PWBWLHR","A2RRYVYUDNK2GB","Submitted","Thu Feb 26 03:46:02 PST 2015","Thu Feb 26 03:46:57 PST 2015","Thu Feb 26 15:46:57 PST 2015","","","","55","100% (672/674)","100% (672/674)","100% (528/530)","person that is author of article that multivariate data analysis cites","venue that is venue of less than two article","article that cites multivariate data analysis and that multivariate data analysis cites","venue that is venue of article that multivariate data analysis cites","Name an author of an article about multivariate data analysis","Name a publication with fewer than two articles","Name an article about multivariate data analysis","Name a publication containing an article about multivariate data analysis"
"3GV1I4SEO95XUYDSQTXFM2PGAO66LY","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3WI0P0II628A5PKEV27R243QABTDR1","AZE084MMZVEYT","Submitted","Thu Feb 26 04:13:00 PST 2015","Thu Feb 26 04:14:23 PST 2015","Thu Feb 26 16:14:23 PST 2015","","","","83","100% (1/1)","100% (1/1)","0% (0/0)","person that is author of article that multivariate data analysis cites","venue that is venue of less than two article","article that cites multivariate data analysis and that multivariate data analysis cites","venue that is venue of article that multivariate data analysis cites","Who wrote an article about city multivariate data analysis?","What venue has fewer than two articles?","What article discusses the multivariate data analysis of cities?","What venue contains the article about city multivariate data analysis?"
"3BCRDCM0ODAMASVA5TLE72C1LO16KV","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3LKC68YZ3BJ6HISPK5VD0XN664FWOK","A1ULLPIT6EU99K","Submitted","Thu Feb 26 04:20:11 PST 2015","Thu Feb 26 04:25:14 PST 2015","Thu Feb 26 16:25:14 PST 2015","","","","303","100% (345/345)","100% (345/345)","100% (313/313)","article that cites article that multivariate data analysis cites","person that is author of multivariate data analysis and that is author of multivariate data analysis","article that has more than two author","article that cites multivariate data analysis and whose publication date is 2004","article that cites article that multivariate data analysis cites","Which article cites multivariate data analysis","article by more than two author","article that cites multivariate data analysis that is published in 2004"
"3BCRDCM0ODAMASVA5TLE72C1LO16KV","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3MX2NQ3YCAAZY8RXPVV0TA1MYBJX5C","A2A4LHPXF2E2GS","Submitted","Thu Feb 26 05:26:16 PST 2015","Thu Feb 26 05:29:11 PST 2015","Thu Feb 26 17:29:11 PST 2015","","","","175","100% (408/408)","100% (408/408)","100% (198/198)","article that cites article that multivariate data analysis cites","person that is author of multivariate data analysis and that is author of multivariate data analysis","article that has more than two author","article that cites multivariate data analysis and whose publication date is 2004","Article that cites Multivariate Data Analysis","Author of Multivariate Data Analysis","Article by three or more authors","Article published in 2004 that cites Multivariate Data Analysis"
"3BCRDCM0ODAMASVA5TLE72C1LO16KV","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","35LDD5557BKRMFDWIBXXKI46OXPMKX","A2HGRSPR50ENHL","Submitted","Thu Feb 26 03:36:05 PST 2015","Thu Feb 26 03:38:42 PST 2015","Thu Feb 26 15:38:42 PST 2015","","","","157","100% (45/45)","100% (45/45)","100% (38/38)","article that cites article that multivariate data analysis cites","person that is author of multivariate data analysis and that is author of multivariate data analysis","article that has more than two author","article that cites multivariate data analysis and whose publication date is 2004","Articles that city multivariate data analysis articles.","Who is the author of multivariate date analysis articles?","Articles with more than two authors","What multivariate data analysis city articles were published after 2004?"
"3BCRDCM0ODAMASVA5TLE72C1LO16KV","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3QL2OFSM97YFLZM82ZVZ9EGYOEPCN9","A2R085B34P2LYS","Submitted","Thu Feb 26 02:42:58 PST 2015","Thu Feb 26 02:43:35 PST 2015","Thu Feb 26 14:43:35 PST 2015","","","","37","100% (316/316)","100% (316/316)","100% (177/177)","article that cites article that multivariate data analysis cites","person that is author of multivariate data analysis and that is author of multivariate data analysis","article that has more than two author","article that cites multivariate data analysis and whose publication date is 2004","Articles citing articles cited by multivariate data analysis","Writer of multivariate data analysis","Articles with more than two authors","Articles citing multivariate data analysis published in 2004"
"3BCRDCM0ODAMASVA5TLE72C1LO16KV","3027X0504KB4LHV89WPRIQAT1P135W","Writing queries for a publication-searching app","Given a few queries for a publications app (like Google scholar), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Thu Feb 26 02:35:43 PST 2015","5","BatchId:1836780;","600","43200","Thu Mar 05 02:35:43 PST 2015","","","3MMN5BL1W0KLQH5PX55Y3WN4DB4M3N","A2RRYVYUDNK2GB","Submitted","Thu Feb 26 03:52:59 PST 2015","Thu Feb 26 03:53:43 PST 2015","Thu Feb 26 15:53:43 PST 2015","","","","44","100% (672/674)","100% (672/674)","100% (528/530)","article that cites article that multivariate data analysis cites","person that is author of multivariate data analysis and that is author of multivariate data analysis","article that has more than two author","article that cites multivariate data analysis and whose publication date is 2004","Name an article about multivariate data analysis","Name someone who has written an article about multivariate data analysis","Name an article with more than two authors","Name an article about multivariate data analysis published in 2004"
