"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"3OB6JN3A9Q5AMZTXIT1SXAV16F2MR4","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","39RP059MEI9QTC92CYK4LFLG12IMBD","A1NF6PELRKACS9","Submitted","Wed Feb 25 18:08:20 PST 2015","Wed Feb 25 18:09:46 PST 2015","Thu Feb 26 06:09:46 PST 2015","","","","86","0% (0/0)","0% (0/0)","0% (0/0)","housing unit whose posting date is larger than jan 2 or feb 3","housing type that is housing type of housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that allows cats","housing unit whose posting date is jan 2 and that allows dogs","Housing that was posted after January 2 or February 3","What kind of housing was posted on January 2?","Housing allowing cats that was posted on January 2","Housing allowing dogs that was posted on January 2"
"3OB6JN3A9Q5AMZTXIT1SXAV16F2MR4","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3OONKJ5DKDZETFUEPEZHDJALW2TOBQ","A2RRYVYUDNK2GB","Submitted","Wed Feb 25 17:46:36 PST 2015","Wed Feb 25 17:47:15 PST 2015","Thu Feb 26 05:47:15 PST 2015","","","","39","100% (542/544)","100% (542/544)","100% (457/459)","housing unit whose posting date is larger than jan 2 or feb 3","housing type that is housing type of housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that allows cats","housing unit whose posting date is jan 2 and that allows dogs","Housing that posted after January 2 or February 3","Housing with posting date of January 2","Housing that allows cats that posted on January 2","Housing that allows dogs that posted on January 2"
"3OB6JN3A9Q5AMZTXIT1SXAV16F2MR4","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3IAS3U3I0GW0M8592G1K667IVXA2BB","A2U6D0T6GFXZIF","Submitted","Wed Feb 25 19:02:21 PST 2015","Wed Feb 25 19:07:06 PST 2015","Thu Feb 26 07:07:06 PST 2015","","","","285","100% (25/25)","100% (25/25)","100% (25/25)","housing unit whose posting date is larger than jan 2 or feb 3","housing type that is housing type of housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that allows cats","housing unit whose posting date is jan 2 and that allows dogs","Housing unit posted after January 2 or February 3","Find all housing units posted on January 2","Find a housing unit posted on January 2 and that allows cats","Find a housing unit posted on January 2 and that allows dogs"
"3OB6JN3A9Q5AMZTXIT1SXAV16F2MR4","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3OCHAWUVGP02GRC0WIZ6VZK4V0JKXN","A32CIL5S21Y4MR","Submitted","Wed Feb 25 18:56:08 PST 2015","Wed Feb 25 18:57:23 PST 2015","Thu Feb 26 06:57:23 PST 2015","","","","75","100% (230/230)","100% (230/230)","100% (230/230)","housing unit whose posting date is larger than jan 2 or feb 3","housing type that is housing type of housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that allows cats","housing unit whose posting date is jan 2 and that allows dogs","What housing unit was posted after jan 2?","What kind of housing is the housing unit posted on jan 2?","What housing unit allowing cats was posted on jan 2?","What housing unit allowing dogs was posted on jan 2?"
"3OB6JN3A9Q5AMZTXIT1SXAV16F2MR4","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","37C0GNLMHGJHJ6MU3E4TR9CUEN5D6R","AMXQ53C1WOPZ8","Submitted","Wed Feb 25 17:08:45 PST 2015","Wed Feb 25 17:09:44 PST 2015","Thu Feb 26 05:09:44 PST 2015","","","","59","100% (4/4)","100% (4/4)","100% (4/4)","housing unit whose posting date is larger than jan 2 or feb 3","housing type that is housing type of housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that allows cats","housing unit whose posting date is jan 2 and that allows dogs","Housing that was posted after January 2","Cannot paraphrase","Housing that allows cats and was posted on January 2","Housing that allows dogs and was posted on January 2"
"31YWE12TE0SBYS8MNM5V3AKZC7SX70","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3PEIJLRY6U9TBR6HLWI9JAEZI7GXWK","A2RRYVYUDNK2GB","Submitted","Wed Feb 25 17:43:15 PST 2015","Wed Feb 25 17:44:02 PST 2015","Thu Feb 26 05:44:02 PST 2015","","","","47","100% (542/544)","100% (542/544)","100% (457/459)","housing unit whose monthly rent is housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that is size of 123 sesame street","housing unit whose posting date is jan 2 and whose neighborhood is midtown west","housing unit whose posting date is jan 2 and whose size is 800 square feet","Housing with any monthly rent posted on January 2","Housing typical of 123 Sesame Street housing posted on January 2","Housing in Midtown West that posted on January 2","Housing 800 sq in size posted on January 2"
"31YWE12TE0SBYS8MNM5V3AKZC7SX70","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3EFVCAY5L4PHQ65A6PN2EL3YP2BJ8G","A2U6D0T6GFXZIF","Submitted","Wed Feb 25 19:07:07 PST 2015","Wed Feb 25 19:12:30 PST 2015","Thu Feb 26 07:12:30 PST 2015","","","","323","100% (25/25)","100% (25/25)","100% (25/25)","housing unit whose monthly rent is housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that is size of 123 sesame street","housing unit whose posting date is jan 2 and whose neighborhood is midtown west","housing unit whose posting date is jan 2 and whose size is 800 square feet","Housing unit for rent posted on January 2","Housing unit posted on January 2 and that is the same size as 123 Sesame St","Housing unit in west midtown posted on January 2","Find an 800 sq ft housing unit posted on January 2"
"31YWE12TE0SBYS8MNM5V3AKZC7SX70","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3NGI5ARFTULV1HON2HJ7W722KVC1PF","A32CIL5S21Y4MR","Submitted","Wed Feb 25 19:09:49 PST 2015","Wed Feb 25 19:11:09 PST 2015","Thu Feb 26 07:11:09 PST 2015","","","","80","100% (230/230)","100% (230/230)","100% (230/230)","housing unit whose monthly rent is housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that is size of 123 sesame street","housing unit whose posting date is jan 2 and whose neighborhood is midtown west","housing unit whose posting date is jan 2 and whose size is 800 square feet","What housing unit has the same rent as the unit posted on jan 2?","What housing unit posted on jan 2 is the same size as 123 sesame street?","What housing unit posted on jan 2 is in midtown west?","What housing unit posted on jan 2 is 800 square feet?"
"31YWE12TE0SBYS8MNM5V3AKZC7SX70","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3PS7W85Z80IBIEKPNB7KGNLI7A09TG","AMXQ53C1WOPZ8","Submitted","Wed Feb 25 16:58:18 PST 2015","Wed Feb 25 16:59:24 PST 2015","Thu Feb 26 04:59:24 PST 2015","","","","66","100% (4/4)","100% (4/4)","100% (4/4)","housing unit whose monthly rent is housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that is size of 123 sesame street","housing unit whose posting date is jan 2 and whose neighborhood is midtown west","housing unit whose posting date is jan 2 and whose size is 800 square feet","Cannot paraphrase","Housing like 123 Sesame Street that was posted on January 2","Housing in Midtown West that was posted on January 2","Housing that is 800 square feet and was posted on January 2"
"31YWE12TE0SBYS8MNM5V3AKZC7SX70","3XMLB3JQD6NBM8HEXWBEIHV4V3D0KK","Writing commands for housing app","Given a few queries for a housing app (like craigslist), rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.15","Wed Feb 25 14:37:05 PST 2015","5","BatchId:1836259;","600","43200","Wed Mar 04 14:37:05 PST 2015","","","3ZOTGHDK5JRDA1BG00LC38KL0PSOS2","AUQTHU5AOZVQC","Submitted","Wed Feb 25 14:37:34 PST 2015","Wed Feb 25 14:40:16 PST 2015","Thu Feb 26 02:40:16 PST 2015","","","","162","100% (415/415)","100% (415/415)","100% (333/333)","housing unit whose monthly rent is housing unit whose posting date is jan 2","housing unit whose posting date is jan 2 and that is size of 123 sesame street","housing unit whose posting date is jan 2 and whose neighborhood is midtown west","housing unit whose posting date is jan 2 and whose size is 800 square feet","What is the monthly rent of housing units posted on January 2nd?","Housing units who have a posting date of january 2nd and on 123 Sesame Street.","Housing units with a posting date of January 2nd that are located in midtown west.","Housing units that are posted on January end and have a total size of 800 square feet."
