"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","333U7HK6IAVT7111NXYI0DHZ0RVJD5","AD5IKFAK8KN4P","Approved","Wed Feb 25 05:13:45 PST 2015","Wed Feb 25 05:17:28 PST 2015","Wed Feb 25 17:17:28 PST 2015","Wed Feb 25 11:45:13 PST 2015","","","223","100% (172/172)","100% (172/172)","100% (172/172)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","Name players who have lesser than or equal to the blocks of Kobe Bryant over the season","What is the number of blocks made by Kobe Bryant who made 3 steals over the season?","What is the number of blocks made by Kobe Bryant who made 3 turnovers over the season?","Who else plays the same position as Kobe Bryant?"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","35GMH2SV3FXC0I6YZ517ERG6ZXAEOG","A1DAD6EHH6YBQW","Approved","Wed Feb 25 06:07:38 PST 2015","Wed Feb 25 06:08:29 PST 2015","Wed Feb 25 18:08:29 PST 2015","Wed Feb 25 11:45:14 PST 2015","","","51","100% (20/20)","100% (20/20)","100% (19/19)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","Which player had more blocks then Kobe Bryant?","How many blocks did Kobe Bryant have?","How many blocks did Kobe Bryant have?","Which player has the same position as Kobe BRyant"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","36V4Q8R5ZLGDXIBRVGHUG4GFN0KQMQ","A2RW1OV5XF3T26","Approved","Wed Feb 25 06:12:59 PST 2015","Wed Feb 25 06:16:16 PST 2015","Wed Feb 25 18:16:16 PST 2015","Wed Feb 25 11:45:14 PST 2015","","","197","100% (5/5)","100% (5/5)","100% (5/5)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","player whose number of seasonal blocks is not more than Kobe Bryant's number of seasonal blocks","number of seasonal blocks of Kobe Bryant who has 3 seasonal steals","number of seasonal blocks of Kobe Bryant who has 3 seasonal turnovers","player who plays the same position as Kobe Bryant"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3H7Z272LX8N8ROSRVR1QGMBGIYQPLC","AODM31DHYJG99","Approved","Tue Feb 24 22:11:00 PST 2015","Tue Feb 24 22:13:38 PST 2015","Wed Feb 25 10:13:38 PST 2015","2015-02-25T18:13:47.000Z","","","158","100% (105/105)","100% (105/105)","100% (105/105)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","What players made more blocks than Kobe Bryant over the season?","How many blocks did Kobe Bryant have over a season that he had also had three steals?","How many blocks did Kobe Bryan have in the season that he also had 3 turnovers?","Players that play the same position as Kobe Bryant."
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3KJYX6QCMARF1I1NEIYC6ZN60Y2JV7","A32CIL5S21Y4MR","Approved","Wed Feb 25 05:58:10 PST 2015","Wed Feb 25 05:59:01 PST 2015","Wed Feb 25 17:59:01 PST 2015","Wed Feb 25 11:45:14 PST 2015","","","51","100% (230/230)","100% (230/230)","100% (230/230)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","What player had equal or less blocks than kobe bryant this season?","How many blocks did kobe bryant have when he had 3 steals?","How many blocks did kobe bryant have when he had 3 turnovers?","What player plays the same position as kobe bryant?"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3LJ7UR74RITCQV9T9KPHQG4AWYA4NK","A2RRYVYUDNK2GB","Approved","Wed Feb 25 05:44:02 PST 2015","Wed Feb 25 05:44:58 PST 2015","Wed Feb 25 17:44:58 PST 2015","Wed Feb 25 11:45:14 PST 2015","","","56","100% (542/544)","100% (542/544)","100% (457/459)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","Which player had no more blocks than Kobe Bryant in a season","How many blocks did Kobe Bryant make with three steals","How many blocks did Kobe Bryant make with three turnovers","What position does Kobe Bryant play"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3LPW2N6LKUI7H4X2KQKD932I4QMU5V","A11GZNNVLEWRGF","Approved","Tue Feb 24 23:38:25 PST 2015","Tue Feb 24 23:40:32 PST 2015","Wed Feb 25 11:40:32 PST 2015","2015-02-25T19:43:49.000Z","","","127","100% (406/406)","100% (406/406)","100% (369/369)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","What players made the same number of less blocks than Kobe Bryant in one season?","How many blocks total did Kobe Bryant make during the season he made 3 steals?","How many blocks did Kobe Bryant make during the season he had 3 turnovers?","What other players play the same position as Kobe Bryant?"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3NC5L260MP246W6UUGLDW916BYEFOO","A2TEWO3WJ5YKGG","Approved","Wed Feb 25 01:41:13 PST 2015","Wed Feb 25 01:44:11 PST 2015","Wed Feb 25 13:44:11 PST 2015","Wed Feb 25 11:45:15 PST 2015","","","178","100% (520/520)","100% (520/520)","100% (342/342)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","Which player has made the maximum number of blocks of Kobe Bryant?","How many blocks did Kobe Bryant make after3 steals?","How many blocks dis Kobe Bryant make after 3 turnovers?","What was the position of Kobe Bryant?"
"3D4BBDG7ZHC5UBW4UE6ICGN96NVC3L","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3X66WABAJXYLY793M273QR37HML3GJ","A2XRC7P3AORIPH","Approved","Wed Feb 25 03:03:12 PST 2015","Wed Feb 25 03:04:20 PST 2015","Wed Feb 25 15:04:20 PST 2015","Wed Feb 25 11:45:15 PST 2015","","","68","100% (48/48)","100% (48/48)","100% (48/48)","player whose number (over a season) of blocks is at most number (over a season) of blocks of player kobe bryant","number (over a season) of blocks of player kobe bryant whose number (over a season) of steals is 3","number (over a season) of blocks of player kobe bryant whose number (over a season) of turnovers is 3","player whose position is position of player kobe bryant","Which players had the same number of blocks as Kobe Bryant in a season?","How many blocks did Kobe Bryant get when he had at least 3 steals in a season?","How many blocks did Kobe Bryant get whe he had at least 3 turnovers in a season?","Which players have the same position as Kobe Bryant?"
"371DNNCG44I8HP4LSHW4S7VOAVM8TR","39I6UD9LVIJ78POWWYJBJAMZ2136NV","Writing queries for a sports tracking app","Given a few queries for a sports tracking app, rephrase the queries in a more natural way","writing, paraphrasing, app commands","$0.16","Tue Feb 24 22:02:27 PST 2015","9","BatchId:1835234;","600","43200","Tue Mar 03 22:02:27 PST 2015","","","3137ONMDKHLO85P0BMOZ9I748B9EGJ","AD5IKFAK8KN4P","Approved","Wed Feb 25 01:52:21 PST 2015","Wed Feb 25 01:56:14 PST 2015","Wed Feb 25 13:56:14 PST 2015","Wed Feb 25 11:45:15 PST 2015","","","233","100% (172/172)","100% (172/172)","100% (172/172)","season of player kobe bryant whose number (over a season) of steals is 3","player whose number (over a season) of assists is larger than number (over a season) of assists of player kobe bryant","player whose team is team of player kobe bryant","player whose number (over a season) of assists is larger than 3","In which season did Kobe Bryant make 3 steals over the season?","Which player has larger number of assists in the season over player Kobe Bryant?","Name the other players in Kobe Bryant's team","Players who made more than 3 assists in the season"
