"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.canonical1","Input.canonical2","Input.canonical3","Input.canonical4","Answer.paraphrase1","Answer.paraphrase2","Answer.paraphrase3","Answer.paraphrase4","Approve","Reject"
"307FVKVSYRVK0QKC3B3Q6ZN1IAI74L","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","30LB5CDZNDQP8W5BT7D990L6PTQ0ZR","A1ULLPIT6EU99K","Approved","Sun Feb 22 03:28:24 PST 2015","Sun Feb 22 03:32:24 PST 2015","Sun Feb 22 15:32:24 PST 2015","2015-02-22T23:33:53.000Z","","","240","100% (139/139)","100% (139/139)","100% (114/114)","block whose height is at least length of block 1","block whose length is smaller than length of block 1","block whose height is smaller than width of block 1","block that is above block that is below block 1","Block whose height is at leas the length of block 1.","Block that is shorter than block 1.","Block whose height is less than width of block 1.","Block above block that is below block 1."
"307FVKVSYRVK0QKC3B3Q6ZN1IAI74L","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","3ERMJ6L4DZ83R06CZH8OGDZKH25M7K","A8VBDRZPXTP8F","Approved","Sat Feb 21 21:28:48 PST 2015","Sat Feb 21 21:31:04 PST 2015","Sun Feb 22 09:31:04 PST 2015","2015-02-22T17:33:48.000Z","","","136","100% (324/324)","100% (324/324)","100% (324/324)","block whose height is at least length of block 1","block whose length is smaller than length of block 1","block whose height is smaller than width of block 1","block that is above block that is below block 1","Find me all blocks taller than the length of block 1","Find me all blocks shorter than block 1","Find me all blocks shorter than the width of block 1","Find me all blocks that is block 1"
"307FVKVSYRVK0QKC3B3Q6ZN1IAI74L","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","3HYA4D452SZQZPHP7INGPWY3AMH2FQ","A1X84CLJ7N1PLZ","Approved","Sun Feb 22 03:46:30 PST 2015","Sun Feb 22 03:51:28 PST 2015","Sun Feb 22 15:51:28 PST 2015","2015-02-22T23:53:56.000Z","","","298","100% (105/105)","100% (105/105)","100% (105/105)","block whose height is at least length of block 1","block whose length is smaller than length of block 1","block whose height is smaller than width of block 1","block that is above block that is below block 1","Locate the block with a height measurement that equals, at minimum, the length of block 1.","Find the block with a length shorter than that of block 1.","Is there a block shorter in height than block 1 is wide?","There is a block below block 1 and a block above that one; find it."
"307FVKVSYRVK0QKC3B3Q6ZN1IAI74L","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","3KKG4CDWKJER1T5Z8A6C8F9QQ1949K","A32CIL5S21Y4MR","Approved","Sat Feb 21 21:30:24 PST 2015","Sat Feb 21 21:32:47 PST 2015","Sun Feb 22 09:32:47 PST 2015","2015-02-22T17:33:49.000Z","","","143","100% (161/161)","100% (161/161)","100% (161/161)","block whose height is at least length of block 1","block whose length is smaller than length of block 1","block whose height is smaller than width of block 1","block that is above block that is below block 1","What block is at least as tall as block 1 is long?","Find a block that block 1 is longer than.","Find a block shorter than the width of block 1.","Find a block between block 1 and a block below block 1."
"307FVKVSYRVK0QKC3B3Q6ZN1IAI74L","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","3XUHV3NRVLE2CIRIKRDEQODS9AGH5W","A2YLK83DQ6PA5Y","Approved","Sun Feb 22 00:32:11 PST 2015","Sun Feb 22 00:33:05 PST 2015","Sun Feb 22 12:33:05 PST 2015","2015-02-22T20:33:55.000Z","","","54","100% (92/92)","100% (92/92)","100% (92/92)","block whose height is at least length of block 1","block whose length is smaller than length of block 1","block whose height is smaller than width of block 1","block that is above block that is below block 1","Which brick is at least as high as brick 1 is long?","Which brick has a length shorter than the length of brick 1?","Which brick is shorter than brick 1 is high?","Which brick is above the brick that is below brick 1?"
"30Z7M1Q8UY032T5CMH5NX25WL4KA8M","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","32VNZTT0A8KX5T1L2R6YZ09KWNFR4U","A32CIL5S21Y4MR","Approved","Sat Feb 21 21:53:02 PST 2015","Sat Feb 21 21:54:24 PST 2015","Sun Feb 22 09:54:24 PST 2015","2015-02-22T17:58:47.000Z","","","82","100% (161/161)","100% (161/161)","100% (161/161)","block that is below block 1 and whose height is 3 inches","block whose length is smaller than height of block 1","block whose width is 3 inches and that is special","block that less than two block is above","Select the 3 inch tall block below block 1.","What block is not as long as block 1 is tall?","Find the 3 inch wide special block.","What block is below less than two blocks?"
"30Z7M1Q8UY032T5CMH5NX25WL4KA8M","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","39KFRKBFIOBA6NNPZ6D1LU8MG1VYOE","A8VBDRZPXTP8F","Approved","Sat Feb 21 22:25:50 PST 2015","Sat Feb 21 22:29:14 PST 2015","Sun Feb 22 10:29:14 PST 2015","2015-02-22T18:33:59.000Z","","","204","100% (324/324)","100% (324/324)","100% (324/324)","block that is below block 1 and whose height is 3 inches","block whose length is smaller than height of block 1","block whose width is 3 inches and that is special","block that less than two block is above","Find me all the 3 inch tall blocks below block 1","Find me all the blocks shorter than block 1","Find me all the 3 inch wide special blocks","Find me all the blocks with less than 2 blocks above it"
"30Z7M1Q8UY032T5CMH5NX25WL4KA8M","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","39ZSFO5CA9CFO3CN9SO7ADLNLJAUJT","A35IMPTI2U7XGC","Approved","Sat Feb 21 22:47:35 PST 2015","Sat Feb 21 22:56:43 PST 2015","Sun Feb 22 10:56:43 PST 2015","2015-02-22T18:58:54.000Z","","","548","100% (14/14)","100% (14/14)","100% (3/3)","block that is below block 1 and whose height is 3 inches","block whose length is smaller than height of block 1","block whose width is 3 inches and that is special","block that less than two block is above","3 inch tall block under first block","Block that is shorter than block one","The unique 3 inch wide block","The block beneath the block which is less than two"
"30Z7M1Q8UY032T5CMH5NX25WL4KA8M","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","3BF51CHDTWQ3HB5HNL729TH1S25H0B","A2M4YIC3XU2693","Approved","Sun Feb 22 00:27:35 PST 2015","Sun Feb 22 00:31:04 PST 2015","Sun Feb 22 12:31:04 PST 2015","2015-02-22T20:33:52.000Z","","","209","100% (9/9)","100% (9/9)","100% (9/9)","block that is below block 1 and whose height is 3 inches","block whose length is smaller than height of block 1","block whose width is 3 inches and that is special","block that less than two block is above","Find the block below block 1 that is 3 inches high.","Find the block that is shorer than block 1.","Find the special block that is 3 inches.","cannot paraphrase"
"30Z7M1Q8UY032T5CMH5NX25WL4KA8M","3DY668G4EOAGXYVF4MPIT05ALC0XEO","Writing commands for simple robots","Given a few queries for a robot in a sandbox environment, rephrase the queries in a more natural way","writing, paraphrasing, robot commands, linguistics","$0.15","Sat Feb 21 20:04:40 PST 2015","5","BatchId:1831227;","600","43200","Sat Feb 28 20:04:40 PST 2015","","","3XLBSAQ9Z5S3Q75VE6YIOFVTW6TZ7K","A2YLK83DQ6PA5Y","Approved","Sun Feb 22 01:03:54 PST 2015","Sun Feb 22 01:04:50 PST 2015","Sun Feb 22 13:04:50 PST 2015","2015-02-22T21:08:48.000Z","","","56","100% (92/92)","100% (92/92)","100% (92/92)","block that is below block 1 and whose height is 3 inches","block whose length is smaller than height of block 1","block whose width is 3 inches and that is special","block that less than two block is above","Which 3 inch brick is below brick 1?","Which brick has a length shorter than the height of brick 1?","Which special brick is 3 inches wide?","Which brick has less than two bricks above it?"
